project,version,file,has_provenance,publisher
fonttools,4.63.0,fonttools-4.63.0-cp312-cp312-win_amd64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-macosx_10_13_universal2.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-macosx_10_13_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-win32.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp313-cp313-win_amd64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-macosx_10_15_universal2.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-macosx_10_15_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-win32.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314-win_amd64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-macosx_10_15_universal2.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-macosx_10_15_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-win32.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-cp314-cp314t-win_amd64.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0-py3-none-any.whl,True,GitHub
fonttools,4.63.0,fonttools-4.63.0.tar.gz,True,GitHub
backoff,2.2.1,backoff-2.2.1-py3-none-any.whl,False,
backoff,2.2.1,backoff-2.2.1.tar.gz,False,
google-auth-httplib2,0.4.0,google_auth_httplib2-0.4.0-py3-none-any.whl,True,Google
google-auth-httplib2,0.4.0,google_auth_httplib2-0.4.0.tar.gz,True,Google
gunicorn,26.0.0,gunicorn-26.0.0-py3-none-any.whl,False,
gunicorn,26.0.0,gunicorn-26.0.0.tar.gz,False,
cython,3.2.5,cython-3.2.5-cp310-cp310-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp310-cp310-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp310-cp310-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp310-cp310-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp311-cp311-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp311-cp311-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp311-cp311-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp312-cp312-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp312-cp312-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp312-cp312-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp313-cp313-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp313-cp313-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp313-cp313-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp313-cp313-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp314-cp314-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp314-cp314-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp314-cp314-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp314-cp314-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp38-cp38-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp38-cp38-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp38-cp38-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp38-cp38-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-macosx_10_9_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-musllinux_1_2_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-musllinux_1_2_armv7l.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-musllinux_1_2_i686.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-musllinux_1_2_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-win32.whl,False,
cython,3.2.5,cython-3.2.5-cp39-abi3-win_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-cp39-macosx_11_0_arm64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-cp39-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-cp39-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,False,
cython,3.2.5,cython-3.2.5-cp39-cp39-win_amd64.whl,False,
cython,3.2.5,cython-3.2.5-py3-none-any.whl,False,
cython,3.2.5,cython-3.2.5.tar.gz,False,
jaraco-classes,3.4.0,jaraco.classes-3.4.0-py3-none-any.whl,False,
jaraco-classes,3.4.0,jaraco.classes-3.4.0.tar.gz,False,
distro,1.9.0,distro-1.9.0-py3-none-any.whl,False,
distro,1.9.0,distro-1.9.0.tar.gz,False,
msal-extensions,1.3.1,msal_extensions-1.3.1-py3-none-any.whl,False,
msal-extensions,1.3.1,msal_extensions-1.3.1.tar.gz,False,
blinker,1.9.0,blinker-1.9.0-py3-none-any.whl,True,GitHub
blinker,1.9.0,blinker-1.9.0.tar.gz,True,GitHub
msrest,0.7.1,msrest-0.7.1-py3-none-any.whl,False,
msrest,0.7.1,msrest-0.7.1.zip,False,
prometheus-client,0.25.0,prometheus_client-0.25.0-py3-none-any.whl,False,
prometheus-client,0.25.0,prometheus_client-0.25.0.tar.gz,False,
huggingface-hub,1.16.4,huggingface_hub-1.16.4-py3-none-any.whl,True,GitHub
huggingface-hub,1.16.4,huggingface_hub-1.16.4.tar.gz,True,GitHub
traitlets,5.15.0,traitlets-5.15.0-py3-none-any.whl,False,
traitlets,5.15.0,traitlets-5.15.0.tar.gz,False,
tornado,6.5.5,tornado-6.5.5-cp39-abi3-macosx_10_9_universal2.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-macosx_10_9_x86_64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-musllinux_1_2_aarch64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-musllinux_1_2_x86_64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-win32.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-win_amd64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5-cp39-abi3-win_arm64.whl,True,GitHub
tornado,6.5.5,tornado-6.5.5.tar.gz,True,GitHub
xmltodict,1.0.4,xmltodict-1.0.4-py3-none-any.whl,True,GitHub
xmltodict,1.0.4,xmltodict-1.0.4.tar.gz,True,GitHub
marshmallow,4.3.0,marshmallow-4.3.0-py3-none-any.whl,True,GitHub
marshmallow,4.3.0,marshmallow-4.3.0.tar.gz,True,GitHub
mako,1.3.12,mako-1.3.12-py3-none-any.whl,False,
mako,1.3.12,mako-1.3.12.tar.gz,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-macosx_10_9_universal2.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-win32.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp310-cp310-win_amd64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-macosx_10_9_universal2.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-win32.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp311-cp311-win_amd64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-macosx_10_9_universal2.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-win32.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp312-cp312-win_amd64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-macosx_10_9_universal2.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-win32.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp38-cp38-win_amd64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-macosx_10_9_universal2.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-win32.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-cp39-cp39-win_amd64.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0-py3-none-any.whl,False,
pyrsistent,0.20.0,pyrsistent-0.20.0.tar.gz,False,
mccabe,0.7.0,mccabe-0.7.0-py2.py3-none-any.whl,False,
mccabe,0.7.0,mccabe-0.7.0.tar.gz,False,
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp310-cp310-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp311-cp311-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp312-abi3-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313-android_24_arm64_v8a.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313-android_24_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp313-cp313t-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp314-cp314t-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp38-cp38-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-macosx_10_15_universal2.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-musllinux_1_2_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-musllinux_1_2_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-musllinux_1_2_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-win32.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-cp39-cp39-win_arm64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp310-pypy310_pp73-macosx_10_15_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp310-pypy310_pp73-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp310-pypy310_pp73-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp310-pypy310_pp73-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp310-pypy310_pp73-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp311-pypy311_pp73-macosx_10_15_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp311-pypy311_pp73-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp311-pypy311_pp73-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp311-pypy311_pp73-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp311-pypy311_pp73-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp38-pypy38_pp73-macosx_10_15_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp38-pypy38_pp73-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp38-pypy38_pp73-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp38-pypy38_pp73-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp38-pypy38_pp73-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp39-pypy39_pp73-macosx_10_15_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp39-pypy39_pp73-manylinux2014_i686.manylinux_2_17_i686.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp39-pypy39_pp73-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp39-pypy39_pp73-manylinux_2_26_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0-pp39-pypy39_pp73-win_amd64.whl,True,GitHub
pyzmq,27.1.0,pyzmq-27.1.0.tar.gz,True,GitHub
setuptools-scm,10.0.5,setuptools_scm-10.0.5-py3-none-any.whl,True,GitHub
setuptools-scm,10.0.5,setuptools_scm-10.0.5.tar.gz,True,GitHub
pymysql,1.2.0,pymysql-1.2.0-py3-none-any.whl,True,GitHub
pymysql,1.2.0,pymysql-1.2.0.tar.gz,True,GitHub
babel,2.18.0,babel-2.18.0-py3-none-any.whl,True,GitHub
babel,2.18.0,babel-2.18.0.tar.gz,True,GitHub
typer,0.26.1,typer-0.26.1-py3-none-any.whl,False,
typer,0.26.1,typer-0.26.1.tar.gz,False,
pycodestyle,2.14.0,pycodestyle-2.14.0-py2.py3-none-any.whl,False,
pycodestyle,2.14.0,pycodestyle-2.14.0.tar.gz,False,
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27m-manylinux1_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27m-manylinux2010_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27m-win32.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27m-win_amd64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27mu-manylinux1_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp27-cp27mu-manylinux2010_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-macosx_10_9_universal2.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-macosx_10_9_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-macosx_11_0_arm64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-musllinux_1_2_aarch64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-musllinux_1_2_ppc64le.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-musllinux_1_2_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-win32.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp310-cp310-win_amd64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp311-cp311-macosx_10_9_universal2.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp311-cp311-macosx_10_9_x86_64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp311-cp311-macosx_11_0_arm64.whl,True,GitHub
simplejson,4.1.1,simplejson-4.1.1-cp311-cp311-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
